ID,Название,Status,Вердикт,Энтропия_Шеннона,Энтропия_Перестановок,Фрактал_Размерность_GP,Асимметрия_Сдвига,Эксцесс_Хвостов,Автокорреляция_Лаг1,Херст_Хаотичность,Радиус_Облака,Коэф_Сдвига_Аномалий,Доля_Оси_X,Доля_Оси_Y,Доля_Оси_Z,Сила_Закрутки_Ротора,Индекс_Сквозных_Дыр,Коэф_Ветвления,Частота_Фурье
A000579,"Figurate numbers or binomial coefficients C(n,6).",Успешно,Строгий кристаллический тренд,4.9342,-0.0,0.0,2.0085,3.1133,0.9999,0.7272,909295.48,6.0,0.9883,0.0116,0.0001,7788436533.01,0.0,0.9999,1.0
A000580,"a(n) = binomial coefficient C(n,7).",Успешно,Строгий кристаллический тренд,4.9542,-0.0,0.0,1.934,2.794,0.9999,0.71,2916598.06,5.68,0.988,0.0119,0.0001,100314427424.87,0.0,0.9999,1.0
A000581,"a(n) = binomial coefficient C(n,8).",Успешно,Строгий кристаллический тренд,5.0444,-0.0,0.0,2.1098,3.5825,0.9999,0.707,20238461.85,6.4,0.9889,0.011,0.0001,4692142394586.96,0.0,0.9999,1.0
A000582,"a(n) = binomial coefficient C(n,9).",Успешно,Строгий кристаллический тренд,4.9542,-0.0,0.0,2.2443,4.2198,0.9999,0.695,52373883.9,6.92,0.9887,0.0112,0.0001,36764721822563.59,0.0,0.9999,1.0
A000583,Fourth powers: a(n) = n^4.,Успешно,Строгий кристаллический тренд,5.2479,-0.0,0.0,1.3975,0.8153,0.9999,0.7484,666610.18,3.84,0.9884,0.0115,0.0001,3128875757.22,0.0,0.9999,1.0
A000584,Fifth powers: a(n) = n^5.,Успешно,Строгий кристаллический тренд,5.0444,-0.0,0.0,1.6697,1.7334,0.9999,0.7275,10680124.51,4.7,0.9868,0.0131,0.0001,1197235743504.73,0.0,0.9999,1.0
A000585,"Number of equivalence classes of Boolean functions of n variables under GL(n,2).",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000586,Number of partitions of n into distinct primes.,Успешно,Плоский Аттрактор (Петля/Узел),5.3175,1.3783,0.0,1.1301,0.1464,0.9989,0.7984,36.63,3.23,0.9662,0.0201,0.0137,79.05,0.0063,-0.0002,1.0
A000587,Rao Uppuluri-Carpenter numbers (or complementary Bell numbers): e.g.f. = exp(1 - exp(x)).,Успешно,Плоский Аттрактор (Петля/Узел),4.5661,2.163,0.0,-4.8672,22.0843,0.997,0.5203,1693764290879931.8,23.27,0.9895,0.0105,0.0,1.9011542732850038e+29,0.0,0.9967,1.0
A000588,"a(n) = 7*binomial(2n,n-3)/(n+4).",Успешно,Строгий кристаллический тренд,4.6375,-0.0,0.0,4.5481,19.7023,1.0,0.5493,29558574386616.95,19.98,0.9999,0.0001,0.0,2.826255706442271e+23,0.0,1.0,1.0
A000589,"a(n) = 11*binomial(2n,n-5)/(n+6).",Успешно,Строгий кристаллический тренд,4.585,-0.0,0.0,4.1814,16.3425,1.0,0.5451,109350248838006.69,17.16,0.9999,0.0001,0.0,3.59649736944771e+24,0.0,1.0,1.0
A000590,"a(n) = 13*binomial(2n,n-6)/(n+7).",Успешно,Строгий кристаллический тренд,4.585,-0.0,0.0,4.1914,16.4118,1.0,0.5441,337457584923371.4,17.24,0.9999,0.0001,0.0,6.703268970917542e+25,0.0,1.0,1.0
A000591,Number of n-state 2-input 1-output automata with one initial and one terminal state.,Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,3.175,8.0816,1.0,0.4844,2.1465239387548017e+22,11.89,1.0,0.0,0.0,9.30148971038051e+39,0.0,1.0,1.0
A000592,Number of nonnegative solutions of x^2 + y^2 = z in first n shells.,Успешно,Строгий кристаллический тренд,6.0224,-0.0,0.0,0.0827,-1.2055,0.9998,0.7996,58.88,1.88,0.9841,0.0091,0.0068,102.85,0.0044,-0.2005,1.0
A000593,Sum of odd divisors of n.,Успешно,Сложная динамическая структура,4.6888,2.0356,0.0,1.063,0.6276,-0.0217,0.7113,42.49,3.33,0.4812,0.346,0.1729,3728.2,0.0069,-0.8844,1.0
A000594,"Ramanujan's tau function (or Ramanujan numbers, or tau numbers).",Успешно,Аномальный Сдвиг / Выброс,4.9069,2.2885,0.0,2.1241,10.6087,-0.1754,0.4809,25071257.15,7.31,0.4506,0.3803,0.1691,1600296873498842.0,0.0,-0.4677,11.0
A000595,Number of binary relations on n unlabeled points.,Успешно,Строгий кристаллический тренд,3.9069,-0.0,0.0,3.4744,10.0714,1.0,0.4873,1.6360475442552813e+47,14.0,1.0,0.0,0.0,3.2663362221269795e+81,0.0,1.0,1.0
A000596,"Central factorial numbers: A008955(n,2).",Успешно,Строгий кристаллический тренд,5.0,-0.0,0.0,1.807,2.2675,0.9999,0.7189,22258381.38,5.2,0.9875,0.0123,0.0001,5469598699204.45,0.0,0.9999,1.0
A000597,"Central factorial numbers: A008955(n,3).",Успешно,Строгий кристаллический тренд,4.6439,-0.0,0.0,2.2898,4.4029,0.9998,0.6724,10835829694.52,6.95,0.9861,0.0137,0.0002,2.3647253202776397e+18,0.0,0.9998,1.0
A000598,Number of rooted ternary trees with n nodes; number of n-carbon alkyl radicals C(n)H(2n+1) ignoring stereoisomers.,Успешно,Строгий кристаллический тренд,4.9003,-0.0,0.0,4.5478,20.3481,1.0,0.5785,65128627002.61,20.08,0.9997,0.0003,0.0,5.129265858335107e+18,0.0,1.0,1.0
A000599,Number of secondary alcohols (alkanols or alkyl alcohols C_n H_{2n+1} OH) with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.7889,-0.0,0.0,4.467,19.5756,1.0,0.5784,9884958254.86,19.44,0.9997,0.0003,0.0,1.2237429678508266e+17,0.0,1.0,1.0
A000600,Number of tertiary alcohols (alkanols or alkyl alcohols C_n H_{2n+1} OH) with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.6875,-0.0,0.0,4.4706,19.6053,1.0,0.5781,5770034559.97,19.46,0.9997,0.0003,0.0,3.759556574185588e+16,0.0,1.0,1.0
A000601,Expansion of 1/((1-x)^2*(1-x^2)*(1-x^3)).,Успешно,Строгий кристаллический тренд,5.6439,-0.0,0.0,0.9862,-0.2458,1.0,0.7778,1621.69,2.75,0.9923,0.0076,0.0001,8740.23,0.0002,1.0,1.0
A000602,Number of n-node unrooted quartic trees; number of n-carbon alkanes C(n)H(2n+2) ignoring stereoisomers.,Успешно,Строгий кристаллический тренд,4.802,-0.0,0.0,4.4936,19.8939,1.0,0.582,2670355060.98,19.69,0.9995,0.0005,0.0,1.5461043939079052e+16,0.0,1.0,1.0
A000603,Number of nonnegative solutions to x^2 + y^2 <= n^2.,Успешно,Строгий кристаллический тренд,5.7004,-0.0,0.0,0.637,-0.8594,1.0,0.7867,909.11,2.02,0.9912,0.0073,0.0015,5130.62,0.0003,0.9858,1.0
A000604,Number of nonnegative solutions to x^2 + y^2 + z^2 <= n^2.,Успешно,Строгий кристаллический тренд,5.4263,-0.0,0.0,1.049,-0.1173,0.9999,0.7676,16286.79,2.9,0.9895,0.0098,0.0007,1377002.03,0.0,0.9992,1.0
A000605,Number of points of norm <= n in cubic lattice.,Успешно,Строгий кристаллический тренд,5.2479,-0.0,0.0,1.0728,-0.0659,0.9999,0.7591,83827.99,2.94,0.9877,0.0114,0.0008,48455372.82,0.0,0.9991,1.0
A000606,Number of nonnegative solutions to x^2 + y^2 + z^2 <= n.,Успешно,Строгий кристаллический тренд,5.5522,-0.0,0.0,0.2899,-1.138,0.9991,0.7929,128.26,2.85,0.962,0.0243,0.0136,1323.69,0.002,0.1344,1.0
A000607,Number of partitions of n into prime parts.,Успешно,Строгий кристаллический тренд,5.887,0.1147,0.0,1.7043,1.9418,1.0,0.7715,1052.17,5.23,0.9965,0.0032,0.0003,1723.99,0.0002,0.9999,1.0
A000608,Number of connected partially ordered sets with n unlabeled elements.,Успешно,Строгий кристаллический тренд,3.8078,-0.0,0.0,3.7486,12.0557,1.0,0.4893,548684527733171.6,15.76,0.9999,0.0001,0.0,9.124596220684734e+25,0.0,1.0,1.0
A000609,Number of threshold functions of n or fewer variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000610,Number of self-complementary Boolean functions of n variables: see Comments for precise definition.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000611,Number of normalized Latin squares of order n containing no 2 X 2 Latin subsquare.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000612,"Number of P-equivalence classes of switching functions of n or fewer variables, divided by 2.",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000613,Number of Boolean functions of n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000614,"Number of complemented types of Boolean functions of n variables under action of AG(n,2).",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000615,Threshold functions of exactly n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000616,"a(-1)=1 by convention; for n >= 0, a(n) = number of irreducible Boolean functions of n variables.",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000617,Number of NP-equivalence classes of threshold functions of n or fewer variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000618,"Number of nondegenerate Boolean functions of n variables: For n > 0, a(n) = A000616(n) - A000616(n-1).",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000619,NP-equivalence classes of threshold functions of exactly n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000620,Number of monosubstituted alkanes C(n-1)H(2n-1)-X with n-1 carbon atoms that are stereoisomers.,Успешно,Строгий кристаллический тренд,4.75,-0.0,0.0,4.6863,21.393,1.0,0.5656,1863633200901.2,21.1,0.9998,0.0002,0.0,3.3751662607626336e+21,0.0,1.0,1.0
A000621,Number of monosubstituted alkanes C(n-1)H(2n-1)-X with n-1 carbon atoms that are not stereoisomers.,Успешно,Строгий кристаллический тренд,5.2031,-0.0,0.0,3.8337,14.7585,1.0,0.6412,28735291.53,15.8,1.0,0.0,0.0,1414776776.1,0.0,1.0,1.0
A000622,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are stereoisomers.,Успешно,Строгий кристаллический тренд,4.8008,-0.0,0.0,4.6032,20.5799,1.0,0.5655,951753054689.41,20.42,0.9998,0.0002,0.0,8.592347058553211e+20,0.0,1.0,1.0
A000623,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are stereoisomers.,Успешно,Строгий кристаллический тренд,4.5153,-0.0,0.0,4.6916,21.4373,1.0,0.5652,1081494740229.07,21.14,0.9998,0.0002,0.0,9.222567994314454e+20,0.0,1.0,1.0
A000624,Number of monosubstituted alkanes C(n)H(2n+1)-X of the form shown in the Comments lines that are not stereoisomers.,Успешно,Строгий кристаллический тренд,5.1928,-0.0,0.0,3.8894,15.2323,1.0,0.6411,32237437.2,16.21,1.0,0.0,0.0,151523486268.29,0.0,1.0,1.0
A000625,Number of n-node steric rooted ternary trees; number of n carbon alkyl radicals C(n)H(2n+1) taking stereoisomers into account.,Успешно,Строгий кристаллический тренд,4.8514,-0.0,0.0,4.6863,21.393,1.0,0.5656,1863633671835.99,21.1,0.9998,0.0002,0.0,3.375490084374553e+21,0.0,1.0,1.0
A000626,Number of stereoisomeric paraffins with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.7391,-0.0,0.0,4.9765,24.3924,1.0,0.5673,11878628778000.15,23.58,0.9997,0.0003,0.0,1.917937655953654e+23,0.0,1.0,1.0
A000627,Number of non-stereoisomeric paraffins with n carbon atoms.,Успешно,Строгий кристаллический тренд,5.2791,-0.0,0.0,3.9443,15.707,1.0,0.641,65520937.27,16.62,1.0,0.0,0.0,261097927366.8,0.0,1.0,1.0
A000628,Number of n-node unrooted steric quartic trees; number of n-carbon alkanes C(n)H(2n+2) taking stereoisomers into account.,Успешно,Строгий кристаллический тренд,5.0803,-0.0,0.0,5.207,26.8595,1.0,0.5669,103766627932386.22,25.65,0.9998,0.0002,0.0,1.3891438620214027e+25,0.0,1.0,1.0
A000629,Number of necklaces of partitions of n+1 labeled beads.,Успешно,Строгий кристаллический тренд,4.3923,-0.0,0.0,4.2403,16.0046,1.0,0.4918,5.333071632371388e+20,19.31,0.9999,0.0001,0.0,1.0116730676365224e+38,0.0,1.0,1.0
A000630,Number of ways to represent n using the binary operator a * b = 2^a + b.,Успешно,Строгий кристаллический тренд,5.1144,-0.0,0.0,3.9588,15.6482,1.0,0.6233,221994526.1,16.33,1.0,0.0,0.0,219970933791.27,0.0,1.0,1.0
A000631,Number of ethylene derivatives with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.8402,-0.0,0.0,4.3056,18.0679,1.0,0.578,19978955371.83,18.18,0.9997,0.0003,0.0,4.7763924603010336e+17,0.0,1.0,1.0
A000632,Number of esters with n carbon atoms up to structural isomerism.,Успешно,Строгий кристаллический тренд,4.858,-0.0,0.0,4.2193,17.2891,1.0,0.5781,11918725959.11,17.53,0.9997,0.0003,0.0,1.8231525784733984e+17,0.0,1.0,1.0
A000633,Number of acyclic quaternary ammonium ions with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.8897,-0.0,0.0,4.4007,18.9321,1.0,0.5772,141513595741.49,18.91,0.9998,0.0002,0.0,1.6310824721754128e+19,0.0,1.0,1.0
A000634,Number of glycols with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.858,-0.0,0.0,4.2723,17.7018,1.0,0.5751,115629759194.29,17.9,0.9999,0.0001,0.0,4.609158328236726e+18,0.0,1.0,1.0
A000635,Number of paraffins C_n H_{2n} X Y with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.858,-0.0,0.0,4.2692,17.6779,1.0,0.5753,31023481505.16,17.88,0.9999,0.0001,0.0,4.3106550676680896e+17,0.0,1.0,1.0
A000636,Number of paraffins C_n H_{2n} X_2 with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.9069,-0.0,0.0,4.3526,18.4419,1.0,0.5754,119652159137.46,18.51,0.9999,0.0001,0.0,6.733372562768377e+18,0.0,1.0,1.0
A000637,Number of fixed-point-free permutation groups of degree n.,Успешно,Строгий кристаллический тренд,4.2971,0.2975,0.0,4.1493,15.4873,0.8965,0.5097,9378853.38,17.85,0.9478,0.0507,0.0015,25172108437515.14,0.0,0.5914,1.0
A000638,Number of permutation groups of degree n; also number of conjugacy classes of subgroups of symmetric group S_n; also number of molecular species of degree n.,Успешно,Строгий кристаллический тренд,4.2971,-0.0,0.0,4.0652,14.9821,0.9665,0.5234,11685952.43,16.81,0.958,0.0405,0.0014,28718714799045.77,0.0,0.8962,1.0
A000639,Number of alkyl benzenes with n carbon atoms: C(n)H(2n-6).,Успешно,Строгий кристаллический тренд,4.6872,-0.0,0.0,4.6291,21.1369,1.0,0.5784,21573888117.25,20.74,0.9998,0.0002,0.0,4.931658842585972e+17,0.0,1.0,1.0
A000640,Number of paraffins C_n H_{2n-1} XYZ with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.7549,-0.0,0.0,4.1482,16.5299,1.0,0.5719,88298533148.43,16.94,0.9999,0.0001,0.0,3.682281173004888e+18,0.0,1.0,1.0
A000641,Number of paraffins C_n H_{2n-1} X_3 with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.8074,-0.0,0.0,4.229,17.2566,1.0,0.5725,46132126003.0,17.55,0.9999,0.0001,0.0,5.00844885670463e+17,0.0,1.0,1.0
A000642,a(n) = number of isomeric hydrocarbons of the acetylene series with carbon content n.,Успешно,Строгий кристаллический тренд,4.9375,-0.0,0.0,4.4656,19.5638,1.0,0.5785,19213225765.03,19.43,0.9997,0.0003,0.0,4.8185679813581216e+17,0.0,1.0,1.0
A000643,a(n) = a(n-1) + 2^a(n-2).,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000644,Number of loops of length 4n on square grid that turn at each step and return to start in original direction.,Успешно,Строгий кристаллический тренд,3.7736,-0.0,0.0,3.3789,9.6279,1.0,0.5054,729368033.75,12.16,0.9998,0.0002,0.0,483450046936803.94,0.0,1.0,1.0
A000645,Number of alkyls X^{II} C_n H_{2n+1} Y with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.8074,-0.0,0.0,4.1833,16.9068,1.0,0.5753,24421217916.37,17.23,0.9999,0.0001,0.0,2.7504393169268352e+17,0.0,1.0,1.0
A000646,Number of alkyls Y^{II} C_n H_{2n+2} with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.9069,-0.0,0.0,4.3016,18.0369,1.0,0.5782,15254310524.98,18.16,0.9997,0.0003,0.0,3.108143722424493e+17,0.0,1.0,1.0
A000647,Alkyl naphthalenes C_{n+10} H_{2n+8} with n+10 carbon atoms.,Успешно,Строгий кристаллический тренд,4.7549,-0.0,0.0,4.0673,15.9252,1.0,0.5769,48977507284.45,16.4,0.9999,0.0001,0.0,1.1612242433670318e+18,0.0,1.0,1.0
A000648,Number of alkyls C_{n+15} H_{2n+10} (Anthr.) with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.7004,-0.0,0.0,3.9928,15.2701,1.0,0.5758,79583227812.97,15.86,1.0,0.0,0.0,4.1677044760345856e+17,0.0,1.0,1.0
A000649,Number of alkyls C_{n+15} H_{2n+10} (Phenan) with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.7004,-0.0,0.0,3.9929,15.2709,1.0,0.5758,158838737305.69,15.86,1.0,0.0,0.0,1.8074992430307638e+18,0.0,1.0,1.0
A000650,Number of alkyls S C_{n+4} H_{2n+4} with n carbon atoms.,Успешно,Строгий кристаллический тренд,4.858,-0.0,0.0,4.2216,17.3071,1.0,0.578,23905651552.58,17.55,0.9997,0.0003,0.0,6.803046080250427e+17,0.0,1.0,1.0
A000651,Running time of Takeuchi function.,Успешно,Строгий кристаллический тренд,4.4594,-0.0,0.0,4.296,16.6446,1.0,0.5075,1184674659076907.2,18.88,0.9997,0.0003,0.0,2.567411714914349e+27,0.0,1.0,1.0
A000652,Invertible Boolean functions of n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000653,Invertible Boolean functions of n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000654,Invertible Boolean functions of n variables.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
